eval/episode_reward_near,eval/episode_reward_dist,_timestamp,_step,render,eval/episode_dist,training/log_alpha,training/alpha_loss,training/entropy,_runtime,step,eval/episode_reward_survive,eval/episode_success,eval/episode_reward,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success_easy,eval/episode_success_any,training/actor_loss,eval/episode_success_hard,training/sps
0.0,-25.21022605895996,1773457722.268578,28760064.0,,25.21022605895996,0.0,-1.3310491340234876e-06,0.0,890.75438562,28760064.0,0.0,975.767578125,975.767578125,0.0,0.01938760280609131,0.0,1.0,-98.251708984375,0.0,49594.583191035024
0.0,-25.614957809448242,1773457743.062531,29014016.0,"{'size': 907749, '_type': 'html-file', 'sha256': 'ee3be78f393033235681154739a3ce1d6a7bf756c5e95058a1780b6b109f952a', 'path': 'media/html/render_29014016_ee3be78f393033235681.html'}",25.614957809448242,0.0,-1.2580043403431773e-05,0.0,905.695839578,29014016.0,0.0,968.2470703125,968.2470703125,0.0,0.017632899805903435,0.0,1.0,-98.32250213623047,0.0,49477.556181789645
0.0,-26.18890953063965,1773457743.2223618,29267968.0,,26.18890953063965,0.0,1.4308779100247193e-05,0.0,911.708733975,29267968.0,0.0,976.1416015625,976.1416015625,0.0,0.019827190786600113,0.0,1.0,-98.2592544555664,0.0,49606.261131664374
0.0,-25.735145568847656,1773457749.074959,29521920.0,,25.735145568847656,0.0,9.877439879346639e-06,0.0,917.551669197,29521920.0,0.0,978.423828125,978.423828125,0.0,0.014731642790138721,0.0,1.0,-98.32762145996094,0.0,49508.678512597675
0.0,-27.455528259277344,1773457754.9174829,29775872.0,,27.455528259277344,0.0,-7.450896646332694e-06,0.0,923.390017477,29775872.0,0.0,968.4384765625,968.4384765625,0.0,0.015518838539719582,0.0,1.0,-98.3709716796875,0.0,49570.754717090014
0.0,-27.061321258544922,1773457760.7561183,30029824.0,,27.061321258544922,0.0,7.086822733981535e-06,0.0,929.231640479,30029824.0,0.0,967.8115234375,967.8115234375,0.0,0.016863049939274788,0.0,1.0,-98.35552215576172,0.0,49608.056271080124
0.0,-27.32718276977539,1773457781.5514808,30283776.0,"{'path': 'media/html/render_30283776_bc53c565ab7a2e61e17f.html', 'size': 907269, '_type': 'html-file', 'sha256': 'bc53c565ab7a2e61e17feb53f07d79442e7b2c07ae86d96744e4c487d28595d9'}",27.32718276977539,0.0,-8.642743978271028e-07,0.0,944.184799243,30283776.0,0.0,973.4892578125,973.4892578125,0.0,0.01529099140316248,0.0,0.9990234375,-98.36039733886719,0.0,49575.669022873975
0.0,-28.315067291259766,1773457781.7209423,30537728.0,,28.315067291259766,0.0,8.197337592719123e-06,0.0,950.227528778,30537728.0,0.0,975.1015625,975.1015625,0.0,0.014492247253656387,0.0,0.998046875,-98.4328842163086,0.0,49731.81051847287
0.0,-27.171375274658203,1773457787.593579,30791680.0,,27.171375274658203,0.0,6.202469194249716e-06,0.0,956.066604597,30791680.0,0.0,972.0556640625,972.0556640625,0.0,0.01750456541776657,0.0,1.0,-98.3958511352539,0.0,49342.13107357289
0.0,-27.23568344116211,1773457793.4327097,31045632.0,,27.23568344116211,0.0,-1.4814861970080528e-05,0.0,961.912474051,31045632.0,0.0,972.2470703125,972.2470703125,0.0,0.01691007800400257,0.0,1.0,-98.4403305053711,0.0,49601.710330809736
0.0,-26.83995819091797,1773457799.2785313,31299584.0,,26.83995819091797,0.0,1.2168402463430539e-05,0.0,967.750437377,31299584.0,0.0,960.9326171875,960.9326171875,0.0,0.017497360706329346,0.0,0.994140625,-98.44803619384766,0.0,49543.60287045865
0.0,-26.940793991088867,1773457820.07432,31553536.0,"{'path': 'media/html/render_31553536_32148d211cb0043c6506.html', 'size': 905249, '_type': 'html-file', 'sha256': '32148d211cb0043c6506c3af1d6d5c0578be4acb0d679640abe76fb1282b8482'}",26.940793991088867,0.0,-1.0855775371965137e-06,0.0,982.707632025,31553536.0,0.0,976.234375,976.234375,0.0,0.015677448362112045,0.0,1.0,-98.47429656982422,0.0,49608.42825315488
0.0,-27.8612060546875,1773457820.2705922,31807488.0,,27.8612060546875,0.0,-5.857040378032252e-06,0.0,988.749029283,31807488.0,0.0,957.6298828125,957.6298828125,0.0,0.019896211102604866,0.0,1.0,-98.41634368896484,0.0,49688.443743255695
0.0,-27.05665397644043,1773457826.1150165,32061440.0,,27.05665397644043,0.0,8.515645276929718e-06,0.0,994.578751089,32061440.0,0.0,976.5166015625,976.5166015625,0.0,0.0192070584744215,0.0,1.0,-98.32928466796875,0.0,49624.25305337816
0.0,-27.63164520263672,1773457831.9448407,32315392.0,,27.63164520263672,0.0,3.3958631320274435e-06,0.0,1000.409180385,32315392.0,0.0,964.623046875,964.623046875,0.0,0.020372299477458,0.0,0.99609375,-98.23677062988281,0.0,49692.87832817247
0.0,-26.187368392944336,1773457837.774784,32569344.0,,26.187368392944336,0.0,2.002419023483526e-06,0.0,1006.245320369,32569344.0,0.0,977.0439453125,977.0439453125,0.0,0.01726537011563778,0.0,1.0,-98.2426528930664,0.0,49689.500739218354
0.0,-26.338062286376953,1773457858.5234094,32823296.0,"{'path': 'media/html/render_32823296_db007520033903ad2b29.html', 'size': 905817, '_type': 'html-file', 'sha256': 'db007520033903ad2b295191bbadb9caab33cde91e5fd6d68eae3e6d602fa572'}",26.338062286376953,0.0,7.2542343332315795e-06,0.0,1021.156727599,32823296.0,0.0,966.8505859375,966.8505859375,0.0,0.018328450620174408,0.0,1.0,-98.2254867553711,0.0,49630.891518987286
0.0,-26.213624954223633,1773457858.6886208,33077248.0,,26.213624954223633,0.0,-4.76155901196762e-06,0.0,1027.188566438,33077248.0,0.0,979.240234375,979.240234375,0.0,0.015960872173309326,0.0,1.0,-98.31610870361328,0.0,49517.43376014219
0.0,-26.766284942626953,1773457864.55454,33331200.0,,26.766284942626953,0.0,9.694302889329265e-07,0.0,1033.035600755,33331200.0,0.0,975.1259765625,975.1259765625,0.0,0.015921635553240776,0.0,1.0,-98.37283325195312,0.0,49594.63861130975
0.0,-26.511680603027344,1773457870.401685,33585152.0,,26.511680603027344,0.0,-4.587729108607164e-06,0.0,1038.870594673,33585152.0,0.0,974.2041015625,974.2041015625,0.0,0.01667792908847332,0.0,0.998046875,-98.39801788330078,0.0,49530.18550143394
0.0,-28.13238525390625,1773457876.2366698,33839104.0,,28.13238525390625,0.0,-2.050855528068496e-06,0.0,1044.711946987,33839104.0,0.0,961.22265625,961.22265625,0.0,0.01944500207901001,0.0,0.9921875,-98.37834167480469,0.0,49648.618979745646
0.0,-25.601579666137695,1773457897.028903,34093056.0,"{'size': 908217, '_type': 'html-file', 'sha256': '19e6f9c6e64264b904a9ecff2aa77da6622ad7cd709a4e7bb4e6408a10b19704', 'path': 'media/html/render_34093056_19e6f9c6e64264b904a9.html'}",25.601579666137695,0.0,8.597252417530399e-06,0.0,1059.662237109,34093056.0,0.0,975.8017578125,975.8017578125,0.0,0.019238581880927086,0.0,1.0,-98.33545684814453,0.0,49592.50732912312
0.0,-26.023841857910156,1773457897.182442,34347008.0,,26.023841857910156,0.0,-2.2459773845184827e-06,0.0,1065.675011126,34347008.0,0.0,979.2099609375,979.2099609375,0.0,0.015622444450855255,0.0,1.0,-98.39205169677734,0.0,49681.178113155904
0.0,-29.59718894958496,1773457903.0410733,34600960.0,,29.59718894958496,0.0,1.979603894142201e-06,0.0,1071.522727356,34600960.0,0.0,967.583984375,967.583984375,0.0,0.01746411807835102,0.0,0.9990234375,-98.4417495727539,0.0,49477.216037120554
0.0,-28.849937438964844,1773457908.8889139,34854912.0,,28.849937438964844,0.0,1.3074286471237428e-05,0.0,1077.359815125,34854912.0,0.0,970.6689453125,970.6689453125,0.0,0.020500821992754936,0.0,1.0,-98.39208221435547,0.0,49539.03130206379
0.0,-26.11037826538086,1773457914.7257934,35108864.0,,26.11037826538086,0.0,-6.8276276579126716e-06,0.0,1083.20138095,35108864.0,0.0,972.380859375,972.380859375,0.0,0.01574869640171528,0.0,1.0,-98.41445922851562,0.0,49612.93406910855
0.0,-27.179080963134766,1773457935.6015232,35362816.0,"{'sha256': 'cc13b9714bf22c12cec7abf4b6e0beb28aa267a338276426551f1aa936f6fa7f', 'path': 'media/html/render_35362816_cc13b9714bf22c12cec7.html', 'size': 909733, '_type': 'html-file'}",27.179080963134766,0.0,-1.1395072760933544e-05,0.0,1098.234881563,35362816.0,0.0,970.5947265625,970.5947265625,0.0,0.02021392621099949,0.0,1.0,-98.4073715209961,0.0,49578.145002330304
0.0,-28.97891616821289,1773457935.751471,35616768.0,,28.97891616821289,0.0,1.0914753147517331e-05,0.0,1104.241615362,35616768.0,0.0,962.0244140625,962.0244140625,0.0,0.017847396433353424,0.0,0.998046875,-98.44204711914062,0.0,49635.99354609739
0.0,-27.54758071899414,1773457941.6076615,35870720.0,,27.54758071899414,0.0,5.125755706103519e-06,0.0,1110.071118786,35870720.0,0.0,973.0673828125,973.0673828125,0.0,0.019749930128455162,0.0,0.9990234375,-98.48146057128906,0.0,49481.14867080998
0.0,-27.220378875732422,1773457947.4372816,36124672.0,,27.220378875732422,0.0,2.14547094401496e-06,0.0,1115.923941447,36124672.0,0.0,973.7041015625,973.7041015625,0.0,0.016231009736657143,0.0,1.0,-98.4621810913086,0.0,49703.18083965026
0.0,-25.620840072631836,1773457953.290041,36378624.0,,25.620840072631836,0.0,5.9820249589392915e-06,0.0,1121.751399362,36378624.0,0.0,977.39453125,977.39453125,0.0,0.014002404175698757,0.0,1.0,-98.52333068847656,0.0,49484.66581605442
0.0,-24.659473419189453,1773457974.1265469,36632576.0,"{'path': 'media/html/render_36632576_f45014458b46985aa71a.html', 'size': 911653, '_type': 'html-file', 'sha256': 'f45014458b46985aa71ab5290300f496f35cb3afa9971649da8bb2d953f256da'}",24.659473419189453,0.0,8.595803592470475e-06,0.0,1136.759876882,36632576.0,0.0,980.21875,980.21875,0.0,0.01488618552684784,0.0,1.0,-98.53413391113281,0.0,49704.01812085407
0.0,-28.12455940246582,1773457974.2777374,36886528.0,,28.12455940246582,0.0,-7.04442163623753e-06,0.0,1142.768329335,36886528.0,0.0,966.322265625,966.322265625,0.0,0.016251053661108017,0.0,0.99609375,-98.54907989501953,0.0,49461.76047836122
0.0,-24.054779052734375,1773457980.1344962,37140480.0,,24.054779052734375,0.0,2.4215255507442635e-06,0.0,1148.626335401,37140480.0,0.0,979.384765625,979.384765625,0.0,0.01638471521437168,0.0,1.0,-98.55146026611328,0.0,49459.05267185905
0.0,-26.120952606201172,1773457985.992468,37394432.0,,26.120952606201172,0.0,8.361498089470842e-07,0.0,1154.489665169,37394432.0,0.0,979.208984375,979.208984375,0.0,0.01588454283773899,0.0,1.0,-98.55581665039062,0.0,49419.9844202169
0.0,-26.124126434326172,1773457991.8557646,37648384.0,,26.124126434326172,0.0,-5.964366664557019e-06,0.0,1160.343864375,37648384.0,0.0,978.41015625,978.41015625,0.0,0.016412798315286636,0.0,0.9990234375,-98.53667449951172,0.0,49388.76506967877
0.0,-26.757274627685547,1773458012.8710856,37902336.0,"{'path': 'media/html/render_37902336_c38e48f18de0003556d0.html', 'size': 908193, '_type': 'html-file', 'sha256': 'c38e48f18de0003556d08a7db47c8d8bb2ec2a05f5bffd65ae4953a2edf72696'}",26.757274627685547,0.0,-1.595620119587693e-06,0.0,1175.504412002,37902336.0,0.0,974.2548828125,974.2548828125,0.0,0.018831390887498856,0.0,0.99609375,-98.51666259765625,0.0,49466.058208279064
0.0,-26.395469665527344,1773458013.0310812,38156288.0,,26.395469665527344,0.0,1.3277882317197509e-05,0.0,1181.513121481,38156288.0,0.0,979.4140625,979.4140625,0.0,0.01511628832668066,0.0,1.0,-98.53486633300781,0.0,49546.52506078003
0.0,-27.17328643798828,1773458018.8793478,38410240.0,,27.17328643798828,0.0,-4.4990181891080283e-07,0.0,1187.359566313,38410240.0,0.0,974.908203125,974.908203125,0.0,0.015889348462224007,0.0,0.998046875,-98.55667877197266,0.0,49564.302997868384
0.0,-28.880508422851562,1773458024.7257586,38664192.0,,28.880508422851562,0.0,-2.1981742975185625e-05,0.0,1193.197697859,38664192.0,0.0,969.1494140625,969.1494140625,0.0,0.01694832742214203,0.0,0.9990234375,-98.59854888916016,0.0,49515.16179354322
0.0,-26.637561798095703,1773458030.5638573,38918144.0,,26.637561798095703,0.0,1.921719012898393e-05,0.0,1199.047076222,38918144.0,0.0,979.9033203125,979.9033203125,0.0,0.019174065440893173,0.0,1.0,-98.5626220703125,0.0,49626.57897330494
0.0,-26.527408599853516,1773458050.7457068,39172096.0,"{'path': 'media/html/render_39172096_e9d045b6d815fef07a21.html', 'size': 907269, '_type': 'html-file', 'sha256': 'e9d045b6d815fef07a21d30cb211cce8dc271ba3ac5e5b734bf2cb177c400adb'}",26.527408599853516,0.0,1.564254125696607e-05,0.0,1213.379022172,39172096.0,0.0,973.9931640625,973.9931640625,0.0,0.015270186588168144,0.0,0.9990234375,-98.58245849609375,0.0,49520.03515318849
0.0,-27.053016662597656,1773458050.897767,39426048.0,,27.053016662597656,0.0,4.717369392892579e-06,0.0,1219.373287357,39426048.0,0.0,976.1552734375,976.1552734375,0.0,0.014616476371884346,0.0,1.0,-98.54591369628906,0.0,49592.99222013206
0.0,-28.888044357299805,1773458056.7393103,39680000.0,,28.888044357299805,0.0,-6.0536763157870155e-06,0.0,1225.205245775,39680000.0,0.0,971.154296875,971.154296875,0.0,0.016403131186962128,0.0,0.99609375,-98.57144927978516,0.0,49617.1864614426
0.0,-26.781085968017578,1773458062.5712993,39933952.0,,26.781085968017578,0.0,-1.439685320292483e-06,0.0,1231.044466161,39933952.0,0.0,979.3935546875,979.3935546875,0.0,0.016524620354175568,0.0,0.9990234375,-98.55744171142578,0.0,49664.85615858744
0.0,-26.249557495117188,1773458068.4107134,40187904.0,,26.249557495117188,0.0,6.302990186668467e-06,0.0,1236.885455306,40187904.0,0.0,979.873046875,979.873046875,0.0,0.015203594230115414,0.0,1.0,-98.62671661376953,0.0,49572.66725832012
0.0,-26.301986694335938,1773458089.2575321,40441856.0,"{'path': 'media/html/render_40441856_9ebf58acbba658eba7c2.html', 'size': 908797, '_type': 'html-file', 'sha256': '9ebf58acbba658eba7c2d00288a8fd84754ef32756c56b04a24faeaad8eb8c53'}",26.301986694335938,0.0,4.68784764962038e-06,0.0,1251.890843157,40441856.0,0.0,980.1376953125,980.1376953125,0.0,0.015251739881932735,0.0,1.0,-98.6440658569336,0.0,49591.205097342034
0.0,-25.390094757080078,1773458089.4049356,40695808.0,,25.390094757080078,0.0,7.151711088226875e-06,0.0,1257.893551011,40695808.0,0.0,979.5380859375,979.5380859375,0.0,0.012834644876420498,0.0,1.0,-98.66109466552734,0.0,49655.319522452
0.0,-26.815263748168945,1773458095.2591903,40949760.0,,26.815263748168945,0.0,-3.800881245297205e-07,0.0,1263.737223786,40949760.0,0.0,978.0283203125,978.0283203125,0.0,0.011262547224760056,0.0,0.998046875,-98.6934585571289,0.0,49502.1969292101
0.0,-26.88686752319336,1773458101.103363,41203712.0,,26.88686752319336,0.0,7.608216492371866e-07,0.0,1269.575610042,41203712.0,0.0,979.25,979.25,0.0,0.014659986831247807,0.0,0.9990234375,-98.66539001464844,0.0,49550.16675826325
0.0,-26.59385871887207,1773458106.9417648,41457664.0,,26.59385871887207,0.0,7.322612418647623e-07,0.0,1275.415892767,41457664.0,0.0,978.8955078125,978.8955078125,0.0,0.012721749022603035,0.0,1.0,-98.73654174804688,0.0,49609.819192079805
0.0,-27.682497024536133,1773458127.9010837,41711616.0,"{'size': 911713, '_type': 'html-file', 'sha256': '5a93cbd35c1d06e63686fd419ddf7c2100dd69212d90a1f3686b737d093db6ec', 'path': 'media/html/render_41711616_5a93cbd35c1d06e63686.html'}",27.682497024536133,0.0,6.876197176097776e-07,0.0,1290.534377071,41711616.0,0.0,962.6318359375,962.6318359375,0.0,0.014216382056474686,0.0,0.9990234375,-98.75028228759766,0.0,49581.784425682294
0.0,-28.45648193359375,1773458128.0557766,41965568.0,,28.45648193359375,0.0,8.079055078269448e-06,0.0,1296.542840626,41965568.0,0.0,949.095703125,949.095703125,0.0,0.013290723785758018,0.0,1.0,-98.78191375732422,0.0,49690.85218333095
0.0,-26.661623001098633,1773458133.9089391,42219520.0,,26.661623001098633,0.0,-3.41743520948512e-06,0.0,1302.384349928,42219520.0,0.0,979.3486328125,979.3486328125,0.0,0.013571535237133503,0.0,0.9990234375,-98.73164367675781,0.0,49502.477601603525
0.0,-25.87283706665039,1773458139.7504013,42473472.0,,25.87283706665039,0.0,1.940352831297787e-06,0.0,1308.221760645,42473472.0,0.0,980.9052734375,980.9052734375,0.0,0.012395985424518585,0.0,1.0,-98.76456451416016,0.0,49584.7780614595
0.0,-29.899160385131836,1773458145.5879045,42727424.0,,29.899160385131836,0.0,-5.12275528308237e-06,0.0,1314.065601054,42727424.0,0.0,968.052734375,968.052734375,0.0,0.014366698451340199,0.0,1.0,-98.74378967285156,0.0,49602.08914734386
0.0,-26.917619705200195,1773458166.5726948,42981376.0,"{'sha256': 'f7b7b1bde2f6a17337eedae948b7295b3432b4f5ddc40745b1ab46a3d637dd5f', 'path': 'media/html/render_42981376_f7b7b1bde2f6a17337ee.html', 'size': 908665, '_type': 'html-file'}",26.917619705200195,0.0,9.114900763051992e-07,0.0,1329.206010804,42981376.0,0.0,973.5087890625,973.5087890625,0.0,0.013299822807312012,0.0,0.9990234375,-98.79180145263672,0.0,49557.117432456886
0.0,-27.7692928314209,1773458166.7293787,43235328.0,,27.7692928314209,0.0,9.181390851153992e-06,0.0,1335.212033985,43235328.0,0.0,975.142578125,975.142578125,0.0,0.011458431370556355,0.0,0.9990234375,-98.80879974365234,0.0,49546.49049026774
0.0,-27.91058349609375,1773458172.5781739,43489280.0,,27.91058349609375,0.0,1.116248881771753e-06,0.0,1341.0503577,43489280.0,0.0,980.5390625,980.5390625,0.0,0.011814289726316929,0.0,1.0,-98.81757354736328,0.0,49554.23779553143
0.0,-28.719877243041992,1773458178.416461,43743232.0,,28.719877243041992,0.0,-4.111947419005446e-06,0.0,1346.884309627,43743232.0,0.0,977.28125,977.28125,0.0,0.014170571230351925,0.0,1.0,-98.76903533935547,0.0,49616.36828150428
0.0,-27.812053680419922,1773458184.250409,43997184.0,,27.812053680419922,0.0,6.069715254852781e-06,0.0,1352.74490391,43997184.0,0.0,976.95703125,976.95703125,0.0,0.010266240686178207,0.0,0.9990234375,-98.8185806274414,0.0,49646.098932756424
0.0,-27.503171920776367,1773458204.5796077,44251136.0,"{'path': 'media/html/render_44251136_3d62c9d8573a53cd61cd.html', 'size': 908581, '_type': 'html-file', 'sha256': '3d62c9d8573a53cd61cdfe519a2ed5e96f7b064473a98e293a6ea4d186ef2a70'}",27.503171920776367,0.0,6.992123417148832e-06,0.0,1367.21290967,44251136.0,0.0,970.193359375,970.193359375,0.0,0.009168124757707119,0.0,0.9970703125,-98.83711242675781,0.0,49599.49760349846
0.0,-27.952404022216797,1773458204.7590616,44505088.0,,27.952404022216797,0.0,-2.3563404738524696e-06,0.0,1373.247438286,44505088.0,0.0,964.7841796875,964.7841796875,0.0,0.009191537275910378,0.0,0.9970703125,-98.87650299072266,0.0,49620.26759017081
0.0,-28.610671997070312,1773458210.6136274,44759040.0,,28.610671997070312,0.0,8.013324986677617e-06,0.0,1379.092587018,44759040.0,0.0,950.5263671875,950.5263671875,0.0,0.008550186641514301,0.0,0.994140625,-98.92233276367188,0.0,49502.233738522984
0.0,-28.539264678955078,1773458216.4587865,45012992.0,,28.539264678955078,0.0,-4.5123383642931e-06,0.0,1384.932404154,45012992.0,0.0,954.12109375,954.12109375,0.0,0.008662858977913857,0.0,0.994140625,-98.91183471679688,0.0,49552.58486451859
0.0,-29.444639205932617,1773458222.298162,45266944.0,,29.444639205932617,0.0,6.589001486645429e-07,0.0,1390.762755414,45266944.0,0.0,978.3232421875,978.3232421875,0.0,0.009309902787208557,0.0,1.0,-98.91075134277344,0.0,49590.22615961613
0.0,-26.81382179260254,1773458243.3298457,45520896.0,"{'sha256': 'b3f748d82eb7fe41250d46d008dc8658bf1ff73fa3134c38d1ad00c60ef418e7', 'path': 'media/html/render_45520896_b3f748d82eb7fe41250d.html', 'size': 910853, '_type': 'html-file'}",26.81382179260254,0.0,-1.417004932591226e-05,0.0,1405.963141782,45520896.0,0.0,972.7197265625,972.7197265625,0.0,0.013425043784081936,0.0,1.0,-98.85598754882812,0.0,49678.57598166492
0.0,-29.233261108398438,1773458243.5001817,45774848.0,,29.233261108398438,0.0,-9.483298526902217e-06,0.0,1411.99134372,45774848.0,0.0,977.2294921875,977.2294921875,0.0,0.017538437619805336,0.0,1.0,-98.83795928955078,0.0,49535.764437965045
0.0,-28.58722686767578,1773458249.3575196,46028800.0,,28.58722686767578,0.0,5.7782908697845414e-06,0.0,1417.837924942,46028800.0,0.0,975.4638671875,975.4638671875,0.0,0.016395438462495804,0.0,1.0,-98.7503662109375,0.0,49504.24913195175
0.0,-29.673614501953125,1773458255.2041147,46282752.0,,29.673614501953125,0.0,5.180217613087734e-06,0.0,1423.687474791,46282752.0,0.0,979.1826171875,979.1826171875,0.0,0.016480499878525734,0.0,1.0,-98.76979064941406,0.0,49521.56618924611
0.0,-28.880964279174805,1773458261.0532038,46536704.0,,28.880964279174805,0.0,-1.3648581443703733e-05,0.0,1429.531035739,46536704.0,0.0,969.1533203125,969.1533203125,0.0,0.030541155487298965,0.0,1.0,-98.66991424560547,0.0,49508.76135531847
0.0,-27.848438262939453,1773458282.2293742,46790656.0,"{'path': 'media/html/render_46790656_bde62f4263ad2c7e095c.html', 'size': 909361, '_type': 'html-file', 'sha256': 'bde62f4263ad2c7e095c1d9b5c35b85de9cfb3b26a27f1053ac026b715d1b61e'}",27.848438262939453,0.0,1.454043831472518e-05,0.0,1444.86267342,46790656.0,0.0,975.84375,975.84375,0.0,0.014865578152239323,0.0,1.0,-98.74591064453125,0.0,49562.28271180469
0.0,-28.51514434814453,1773458282.4025254,47044608.0,,28.51514434814453,0.0,-9.345519629277987e-07,0.0,1450.894861911,47044608.0,0.0,964.84765625,964.84765625,0.0,0.022260045632719994,0.0,1.0,-98.64608001708984,0.0,49427.845886556206
0.0,-26.981334686279297,1773458288.261165,47298560.0,,26.981334686279297,0.0,-8.821497431199532e-06,0.0,1456.747114166,47298560.0,0.0,967.7197265625,967.7197265625,0.0,0.02315487526357174,0.0,1.0,-98.57512664794922,0.0,49489.10778835398
0.0,-27.312618255615234,1773458294.1133757,47552512.0,,27.312618255615234,0.0,5.555251391342608e-06,0.0,1462.587865306,47552512.0,0.0,978.5615234375,978.5615234375,0.0,0.018776332959532738,0.0,1.0,-98.6405029296875,0.0,49480.32807552455
0.0,-26.876888275146484,1773458299.9541051,47806464.0,,26.876888275146484,0.0,5.552843958867015e-06,0.0,1468.428549139,47806464.0,0.0,977.427734375,977.427734375,0.0,0.01719958893954754,0.0,1.0,-98.64616394042969,0.0,49585.14046132836
0.0,-27.49826431274414,1773458320.9889486,48060416.0,"{'path': 'media/html/render_48060416_a687404cb189f4112fd1.html', 'size': 908873, '_type': 'html-file', 'sha256': 'a687404cb189f4112fd15e8f4e2f3d00aea2270fb128734c41a5c9239000d572'}",27.49826431274414,0.0,-1.1935124348383397e-05,0.0,1483.62225183,48060416.0,0.0,976.53515625,976.53515625,0.0,0.017527401447296143,0.0,1.0,-98.69831848144531,0.0,49597.23657567485
0.0,-29.014795303344727,1773458321.1386263,48314368.0,,29.014795303344727,0.0,7.451373221556423e-06,0.0,1489.630557764,48314368.0,0.0,965.55859375,965.55859375,0.0,0.019129227846860886,0.0,0.9990234375,-98.69253540039062,0.0,49606.820221644266
0.0,-28.781234741210938,1773458326.9967833,48568320.0,,28.781234741210938,0.0,3.5875521007255884e-06,0.0,1495.48324539,48568320.0,0.0,980.318359375,980.318359375,0.0,0.017759304493665695,0.0,1.0,-98.66519165039062,0.0,49505.57441158234
0.0,-27.35840606689453,1773458332.849386,48822272.0,,27.35840606689453,0.0,4.785146757058101e-06,0.0,1501.317952045,48822272.0,0.0,980.84375,980.84375,0.0,0.0204481054097414,0.0,1.0,-98.65565490722656,0.0,49478.631805169505
0.0,-27.073009490966797,1773458338.6842854,49076224.0,,27.073009490966797,0.0,-1.508491095592035e-06,0.0,1507.156982627,49076224.0,0.0,980.2216796875,980.2216796875,0.0,0.014247456565499306,0.0,1.0,-98.72636413574219,0.0,49656.407518688895
0.0,-27.08281135559082,1773458359.0834684,49330176.0,"{'path': 'media/html/render_49330176_5cd8f077314b333420bf.html', 'size': 907957, '_type': 'html-file', 'sha256': '5cd8f077314b333420bf28843452aae7fd2ba1105c28839f07e5c508ed597e3b'}",27.08281135559082,0.0,6.271483471209649e-06,0.0,1521.716750217,49330176.0,0.0,975.4931640625,975.4931640625,0.0,0.017296338453888893,0.0,0.99609375,-98.69583892822266,0.0,49616.298945461625
0.0,-26.349374771118164,1773458359.2381806,49584128.0,,26.349374771118164,0.0,8.445249477517791e-06,0.0,1527.710944995,49584128.0,0.0,976.3154296875,976.3154296875,0.0,0.012939846143126488,0.0,1.0,-98.72386169433594,0.0,49701.32546935625
0.0,-27.660343170166016,1773458365.0771778,49838080.0,,27.660343170166016,0.0,-1.0983359061356168e-05,0.0,1533.557930077,49838080.0,0.0,978.396484375,978.396484375,0.0,0.015008867718279362,0.0,1.0,-98.6974105834961,0.0,49651.58828900506
0.0,-27.44724464416504,1773458370.9241543,50092032.0,,27.44724464416504,0.0,1.2182772479718551e-05,0.0,1539.392079219,50092032.0,0.0,972.4677734375,972.4677734375,0.0,0.014896120876073837,0.0,0.9951171875,-98.6897201538086,0.0,49558.37637006462
0.0,-27.766605377197266,1773458376.7581937,50345984.0,,27.766605377197266,0.0,3.675350171761238e-06,0.0,1545.238696113,50345984.0,0.0,975.7197265625,975.7197265625,0.0,0.012426457367837429,0.0,1.0,-98.73533630371094,0.0,49659.271260077
0.0,-29.070093154907227,1773458397.7846484,50599936.0,"{'path': 'media/html/render_50599936_d9f3a4563a2467e746b3.html', 'size': 910897, '_type': 'html-file', 'sha256': 'd9f3a4563a2467e746b388bfc8a9ce1df8631a31912a11406c50182564b66cad'}",29.070093154907227,0.0,3.3998276194324717e-06,0.0,1560.418000381,50599936.0,0.0,974.455078125,974.455078125,0.0,0.014966540038585663,0.0,1.0,-98.73756408691406,0.0,49537.510705227054
0.0,-26.431859970092773,1773458397.9433172,50853888.0,,26.431859970092773,0.0,2.0451122964004753e-06,0.0,1566.422771033,50853888.0,0.0,978.654296875,978.654296875,0.0,0.012961914762854576,0.0,1.0,-98.73367309570312,0.0,49580.91663894721
0.0,-30.00350570678711,1773458403.7889085,51107840.0,,30.00350570678711,0.0,3.1386551313516975e-07,0.0,1572.260424418,51107840.0,0.0,967.6953125,967.6953125,0.0,0.011647375300526619,0.0,0.998046875,-98.74547576904297,0.0,49597.61532387816
0.0,-26.42393684387207,1773458409.6265385,51361792.0,,26.42393684387207,0.0,4.581362190947402e-06,0.0,1578.101464486,51361792.0,0.0,979.712890625,979.712890625,0.0,0.012367264367640018,0.0,1.0,-98.75367736816406,0.0,49633.11398662539
0.0,-26.715534210205078,1773458415.4675803,51615744.0,,26.715534210205078,0.0,1.7491579455963802e-06,0.0,1578.727564578,51615744.0,0.0,977.6845703125,977.6845703125,0.0,0.013914870098233223,0.0,0.9990234375,-98.80513000488281,0.0,49608.9250081028
